65.024	3175	3832.57	7653.086	5576.126	4159.938	7048.123	4535.13	3895.829	4957.491	2756.92
66.04	3053	3720.236	7572.207	5512.088	4058.047	6954.106	4463.414	3718.374	4879.65	2615.312
67.056	3091	3654.725	7439.916	5403.255	4073.038	6816.134	4320.681	3708.796	4829.901	2618.639
68.072	2987	3649.793	7367.846	5271.737	3923.326	6725.63	4277.973	3636.922	4736.147	2527.179
69.088	2925	3549.552	7195.142	5154.81	3843.2	6625.799	4197.524	3563.542	4650.647	2523.691
70.104	2829	3533.375	7169.073	5101.966	3785.271	6563.885	4087.129	3480.186	4599.758	2454.798
71.12	2829	3453.891	7071.451	5074.811	3800.074	6432.014	4015.47	3492.024	4583.988	2390.689
72.136	2680	3376.425	6977.332	4976.325	3644.344	6364.099	4008.207	3384.95	4365.573	2339.96
73.152	2735	3389.6	6910.934	4937.209	3627.554	6269.149	3887.765	3305.389	4397.187	2347.208
74.168	2558	3230.906	6783.315	4863.991	3494.356	6182.928	3835.414	3268.891	4262.35	2251.828
75.184	2592	3191.307	6636.171	4740.688	3487.753	6067.768	3823.011	3204.001	4234.44	2190.589
76.2	2530	3175.306	6594.176	4687.081	3380.098	5983.416	3641.01	3140.778	4142.206	2168.632
77.216	2440	3053.085	6481.2	4586.384	3398.96	5907.219	3641.643	3094.248	4078.507	2146.174
78.232	2412	3039.413	6433.617	4535.978	3303.002	5895.103	3557.264	2995.712	4003.884	2056.825
79.248	2369	3011.42	6370.484	4452.83	3256.986	5748.538	3455.617	2986.343	3945.49	2068.507
80.264	2338	2919.745	6256.177	4412.165	3196.049	5737.056	3434.523	2887.138	3963.866	1994.399
81.28	2342	2826.103	6232.151	4312.215	3088.229	5611.872	3428.132	2891.526	3890.988	1999.907
82.296	2233	2836.775	6163.989	4316.009	3065.138	5556.061	3343.696	2785.645	3778.574	1918.547
83.312	2247	2764.738	6050.754	4236.119	3081.001	5475.667	3331.666	2814.574	3741.452	1874.769
84.328	2149	2689.001	5956.865	4171.015	2991.52	5423.007	3163.544	2741.145	3667.857	1883.647
85.344	2110	2648.755	5883.388	4114.495	2884.248	5378.191	3157.837	2649.146	3608.5	1783.736
86.36	2074	2620.226	5860.06	4045.397	2896.961	5323.013	3124.584	2617.817	3510.233	1767.013
87.376	2055	2611.672	5757.464	4048.791	2824.355	5225.623	3029.176	2621.061	3517.968	1736.317
88.392	2027	2533.856	5686.4	3852.915	2813.603	5164.78	3029.493	2549.041	3457.288	1698.8
89.408	1949	2525.451	5659.187	3896.698	2729.993	5103.315	2914.905	2513.149	3408.39	1695.918
90.424	1987	2428.56	5589.734	3835.258	2629.997	4994.942	2917.527	2464.841	3337.385	1606.673
91.44	1894	2470.2	5531.61	3782.073	2616.945	4947.921	2863.883	2419.49	3306.254	1634.051
92.456	1894	2415.634	5448.812	3704.852	2556.946	4804.569	2812.484	2385.789	3306.548	1593.94
93.472	1845	2332.65	5346.077	3675.848	2518.319	4819.274	2830.164	2303.221	3219.158	1585.223
94.488	1852	2256.567	5335.648	3589.495	2561.096	4768.594	2770.344	2303.228	3187.218	1511.956
95.504	1768	2286.539	5328.624	3565.488	2504.477	4690.853	2677.112	2343.047	3146.05	1479.734
96.52	1788	2263.652	5139.686	3445.914	2430.988	4635.391	2694.867	2257.013	3072.679	1480.733
97.536	1697	2201.153	5125.414	3500.874	2399.706	4571.733	2638.547	2196.168	2962.572	1465.806
98.552	1715	2127.596	5040.006	3464.042	2380.124	4526.83	2558.194	2155.4	2993.5	1380.87
99.568	1648	2086.006	4997.823	3297.432	2368.759	4486.896	2549.414	2160.633	2972.458	1462.125
100.584	1612	2083.104	4976.358	3259.698	2268.611	4401.771	2489.411	2126.527	2941.637	1393.743
101.6	1585	2053.106	4869.995	3264.651	2259.616	4343.555	2447.593	2071.291	2841.047	1316.325
102.616	1610	2044.937	4797.424	3153.778	2170.03	4259.9	2426.141	2009.024	2854.477	1328.313
103.632	1606	1988.565	4750.169	3167.079	2206.937	4346.258	2339.981	1965.215	2772.67	1310.281
104.648	1505	1981.281	4686.109	3115.315	2119.378	4246.164	2299.206	1962.508	2712.521	1254.523
105.664	1556	1915.556	4660.228	3116	2114.413	4224.198	2323.806	1914.332	2682.963	1298.563
106.68	1489	1897.949	4601.273	3052.458	2106.976	4130.52	2315.074	1881.371	2713.088	1252.409
107.696	1415	1878.473	4557.269	3028.897	1988.689	4062.865	2269.681	1858.51	2658.083	1203.916
108.712	1457	1809.076	4502.647	2989.963	1975.114	4030.289	2133.751	1887.021	2584	1193.751
109.728	1346	1810.857	4439.068	2946.128	2014.147	3955.923	2109.772	1803.561	2558.146	1143.422
110.744	1404	1784.495	4414.666	2922.157	1905.911	3933.285	2124.484	1726.148	2534.963	1140.112
111.76	1361	1804.057	4381.67	2841.107	1934.43	3888.233	2070.254	1761.677	2509.666	1141.835
112.776	1349	1725.308	4262.535	2807.214	1964.599	3802.211	2117.158	1761	2483.598	1166.548
113.792	1335	1675.772	4316.201	2747.981	1890.863	3775.75	2086.483	1656.486	2426.804	1092.741
114.808	1257	1661.663	4164.341	2731.636	1845.272	3784.08	2007.865	1642.381	2422.677	1085.65
115.824	1248	1698.1	4177.791	2705.188	1786.473	3722.129	1984.307	1649.015	2400.629	1029.038
116.84	1230	1639.835	4135.614	2625.995	1783.672	3672.868	1966.621	1557.63	2353.364	1033.194
117.856	1271	1631.292	4077.832	2657.686	1817	3638.486	1963.165	1553.172	2268.479	990.902
118.872	1243	1541.847	4001.11	2584.624	1742.259	3560.759	1888	1581.829	2259.208	953.888
119.888	1210	1656.01	3952.25	2555.777	1702.115	3571.169	1874.656	1517.594	2260.167	984.784
120.904	1245	1508.175	3886.39	2570.861	1687.743	3506.515	1874.495	1571.791	2215.353	959.042
121.92	1192	1441.081	3921.144	2470.837	1670.264	3477.352	1884.81	1489.056	2186.673	953.251
122.936	1069	1503.157	3872.515	2512.095	1637.538	3431.203	1795.676	1529.126	2170.577	960.826
123.952	1174	1470.967	3823.223	2413.963	1630.254	3461.027	1804.666	1449.244	2126.839	898.972
124.968	1064	1496.656	3763.132	2457.436	1609.118	3394.568	1731.021	1475.383	2071.769	916.769
125.984	1095	1400.088	3740.53	2414.225	1569.824	3257.766	1729.031	1412.892	2113.778	832.103
127	1075	1441.604	3646.856	2397.68	1511.384	3234.306	1685.386	1433.143	2041.307	874.058
128.016	1023	1404.284	3647.198	2260.235	1566.445	3258.924	1726.215	1368.734	1985.707	920.619
129.032	1047	1485.487	3607.582	2326.136	1533.335	3242.026	1663.136	1362.219	1992.237	883.255
130.048	978	1430.186	3617.641	2293.596	1512.662	3172.218	1647.591	1446.182	1990.086	794.168
131.064	1000	1339.955	3519.042	2232.632	1461.113	3119.395	1641.672	1352.18	1959.591	788.926
132.08	1015	1366.865	3475.966	2224.703	1417.349	3089.92	1563.789	1348.169	1872.865	809.505
133.096	1027	1279.499	3432.54	2196.476	1411.644	2998.755	1567.934	1286.99	1938.95	787.378
134.112	918	1260.944	3452.255	2179.137	1434.77	3044.518	1534.201	1318.145	1865.654	781.081
135.128	934	1304.927	3372.177	2152.327	1411.318	2974.449	1483.34	1209.292	1868.234	697.292
136.144	953	1218.233	3354.814	2082.383	1432.955	2983.663	1571.476	1251.426	1869.449	795.956
137.16	951	1215.344	3371.661	2138.402	1377.77	2944.812	1457.802	1264.018	1828.704	765.182
138.176	899	1208.284	3277.841	2086.361	1302.755	2936.705	1507.731	1229.201	1815.724	805.249
139.192	865	1231.183	3263.534	2038.012	1287.368	2851.916	1437.069	1179.992	1768.298	781.186
140.208	852	1146.894	3249.812	2028.867	1358.045	2839.726	1377.347	1217.202	1702.335	727.879
141.224	875	1116.995	3220.38	2033.542	1270.622	2780.49	1410.994	1166.982	1720.251	668.389
142.24	879	1147.229	3124.656	1994.958	1226.195	2731.154	1368.45	1137.976	1674.318	725.987
143.256	836	1063.475	3123.938	1965.893	1216.979	2772.769	1370.547	1176.302	1640.708	704.553
144.272	890	1091.244	3044.146	1936.618	1213.203	2732.361	1380.175	1162.713	1605.31	696.403
145.288	874	1102.563	3103.379	1877.507	1171.359	2652.728	1292.173	1144.562	1641.452	634.697
146.304	793	1068.119	3040.045	1884.336	1201.921	2628.968	1271.041	1154.335	1574.13	669.431
147.32	804	1064.632	3055.768	1850.06	1176.74	2624.922	1307.895	1016.462	1593.459	656.131
148.336	784	1119.959	2959.563	1864.298	1129.978	2569.708	1287.521	1016.559	1589.279	623.873
149.352	797	1010.914	2989.406	1772.739	1141.983	2581.911	1270.563	1007.47	1536.934	684.432
150.368	706	1008.061	2996.137	1773.741	1110.025	2580.778	1205.665	938.694	1518.086	616.765
151.384	777	986.867	2917.344	1780.684	1156.543	2539.922	1251.094	1048.46	1473.985	619.979
152.4	819	1076.039	2831.323	1738.492	1095.532	2537.456	1250.356	1039.49	1491.183	585.193
153.416	765	980.33	2884.808	1771.761	1058.495	2462.866	1232.667	1021.952	1478.245	594.913
154.432	708	951.614	2856.088	1706.105	1097.077	2473.799	1184.565	955.715	1408.183	578.102
155.448	740	966.732	2789.077	1695.137	1070.687	2471.246	1263.804	928.725	1420.933	616.416
156.464	756	973.281	2753.66	1671.463	964.111	2371.278	1152.908	927.26	1435.166	557.066
157.48	670	935.077	2760.643	1623.118	1028.341	2374.166	1138.082	904.762	1444.485	601.275
158.496	703	852.692	2697.727	1590.586	1002.17	2364.978	1129.559	904.902	1406.561	558.431
159.512	640	872.231	2654.531	1626.062	1026.958	2327.01	1077.533	920.333	1370.649	485.269
160.528	712	984.863	2611.559	1614.501	972.398	2300.835	1084.793	867.636	1342.825	523.413
161.544	584	910.907	2640.984	1633.318	952.921	2304.197	1039.888	878.972	1345.116	546.242
162.56	610	840.078	2612.759	1586.012	994.223	2273.912	1084.023	884.965	1299.596	528.633
163.576	640	830.303	2548.552	1504.495	968.797	2192.772	1031.988	824.923	1332.077	528.999
164.592	631	884.732	2546.878	1534.812	977.779	2188.9	1027.538	851.02	1325.905	551.823
165.608	586	882.628	2493.7	1493.719	901.72	2217.752	1002.102	878.986	1253.69	484.214
166.624	626	842.07	2551.238	1462.086	920.499	2170.333	1008.81	785.718	1327.168	462.466
167.64	611	826.355	2481.13	1516.897	897.466	2150.684	1003.882	805.187	1237.626	467.725
168.656	554	807.714	2489.222	1420.248	911.26	2128.107	1000.208	809.352	1209.417	460.722
169.672	597	824.438	2433.344	1492.411	931.435	2152.115	1004.401	870.901	1238.322	514.447
170.688	598	826.729	2421.255	1455.872	837.956	2119.49	985.771	774.863	1156.307	484.375
171.704	589	756.448	2402.573	1384.446	877.316	2014.043	947.197	810.936	1189.756	475.762
172.72	568	776.184	2354.815	1416.816	906.508	2028.761	934.686	812.757	1254.771	392.505
173.736	583	778.575	2366.479	1385.714	836.179	2026.121	901.497	727.58	1211.569	347.981
174.752	545	726.088	2311.732	1356.597	830.798	2024.453	932.802	798.009	1186.721	401.658
175.768	537	719.837	2337.153	1393.023	825.833	1999.723	846.06	696.516	1169.341	415.53
176.784	561	693.376	2276.831	1376.783	793.926	1952.839	923.433	739.09	1100.348	404.083
177.8	616	673.614	2254.62	1297.033	782.199	1914.062	901.028	764.518	1190.297	419.202
178.816	509	768.427	2238.645	1304.511	807.739	1916.528	921.853	760.597	1122.407	382.266
179.832	551	707.946	2212.939	1360.901	773.367	1972.091	894.329	713.97	1059.164	391.41
180.848	476	702.478	2179.837	1343.607	812.333	1917.013	851.355	654.779	1115.898	348.151
181.864	461	655.894	2219.224	1307.072	809.833	1872.583	814.14	702.62	1048.474	387.516
182.88	464	641.574	2143.828	1253.795	689.304	1911.323	861.086	609.902	1048.159	371.264
183.896	490	676.391	2187.218	1249.011	790.321	1830.669	818.593	665.473	1002.162	366.911
184.912	472	674.797	2177.849	1209.057	731.218	1776.077	821.881	637.869	1085.205	348.046
185.928	489	714.072	2117.27	1267.288	717.67	1793.623	808.012	609.149	1008.907	326.962
186.944	441	607.89	2113.307	1233.6	755.343	1796.935	818.79	633.572	1031.875	329.901
187.96	496	675.644	2063.987	1183.677	716.554	1778.17	825.184	696.195	997.987	378.014
188.976	508	623.331	2054.04	1197.139	675.192	1766.04	761.12	625.012	1028.219	306.946
189.992	427	607.777	1997.604	1224.25	687.188	1692.309	784.355	576.557	1009.244	318.776
191.008	413	646.591	2015.142	1110.507	643.24	1723.852	745.569	617.318	983.995	309.571
192.024	421	589.199	1964.245	1162.951	696.82	1706.144	791.162	634.737	940.198	321.184
193.04	432	610.517	2008.235	1121.854	676.378	1673.606	772.639	607.844	980.901	324.812
194.056	423	652.644	1949.303	1107.25	681.004	1671.252	724.848	556.878	909.43	306.366
195.072	398	539.09	1928.682	1099.217	642.539	1681.34	734.94	612.274	926.73	280.031
196.088	430	595.45	1933.781	1083.64	654.277	1625.502	752.169	543.414	924.38	336.8
197.104	358	595.5	1874.946	1090.325	667.977	1604.57	673.444	595.601	894.779	335.897
198.12	406	577.332	1833.836	1014.691	662.714	1620.682	764.253	573.118	914.521	278.203
199.136	387	529.44	1833.955	1081.652	615.162	1602.266	696.945	546.693	928.09	313.714
200.152	417	553.473	1816.641	1058.325	608.318	1599.165	699.606	536.808	883.903	347.41
201.168	440	565.639	1822.333	1048.069	676.067	1607.77	707.204	618.859	842.493	324.699
202.184	387	553.785	1811.29	1008.442	614.533	1581.196	692.495	497.812	886.702	350.257
203.2	400	530	1762.005	1020.369	587.118	1556.603	698.611	513.306	845.25	301.795
204.216	341	518.681	1833.048	973.136	623.982	1533.205	692.014	496.675	892.938	310.352
205.232	391	511.508	1716.012	984.898	558.266	1503.667	717.725	499.675	863.803	289.441
206.248	382	492.331	1812.888	986.79	551.305	1590.336	659.147	583.533	828.432	246.967
207.264	328	556.76	1776.933	974.951	543.691	1479.759	715.214	491.039	882.666	222.494
208.28	339	447.764	1711.603	1012.223	571.782	1490.306	607.333	559.082	801.138	253.229
209.296	336	468.149	1667.996	946.483	563.495	1525.908	638.265	512.901	772.527	245.772
210.312	316	445.112	1655.789	945.581	586.097	1418.48	644.964	527.139	806.212	263.674
211.328	353	493.415	1705.716	938.293	524.912	1418.108	625.802	438.231	801.4	260.699
212.344	352	485.296	1613.403	925.52	483.708	1402.642	663.961	437.728	755.848	187.158
213.36	329	418.799	1706.427	955.427	560.776	1419.614	609.95	491.387	785.743	233.788
214.376	323	475.471	1638.509	902.02	563.425	1363.79	585.086	425.283	752.534	287.959
215.392	298	547.185	1648.017	913.306	505.01	1324.178	647.792	463.756	744.939	312.196
216.408	297	475.77	1623.392	887.721	524.065	1280.707	592.054	456.452	745.699	251.868
217.424	323	428.301	1567.591	908.478	494.165	1311.402	557.398	435.015	721.793	219.855
218.44	279	417.779	1573.458	895.082	499.86	1348.237	548.654	449.469	709.471	249.597
219.456	329	516.315	1561.201	860.754	513.433	1278.964	577.599	468.66	716.997	262.434
220.472	317	433.295	1547.382	883.452	493.572	1291.566	614.976	414.156	690.849	283.868
221.488	260	377.047	1534.504	869.999	423.231	1326.544	516.414	424.348	694.301	206.459
222.504	207	417.505	1540.253	831.327	480.872	1251.917	505.895	480.714	620.721	176.02
223.52	309	406.933	1536.241	824.227	461.976	1329.745	524.677	429.092	723.94	199.665
224.536	322	440.641	1487.43	831.061	503.741	1335.236	552.999	384.802	725.599	243.234
225.552	217	426.247	1528.679	804.456	481.938	1219.615	515.058	441.44	672.467	221.011
226.568	168	330.388	1500.322	804.839	455.7	1245.915	463.393	414.296	627.755	207.135
227.584	225	489.38	1453.96	843.611	442.803	1276.05	523.898	410.403	654.16	198.872
228.6	250	374.744	1409.99	780.118	506.193	1211.782	583.038	370.647	679.179	263.102
229.616	266	328.146	1407.925	765.421	439.51	1233.774	518.77	373.493	648.674	234.626
230.632	251	329.267	1458.292	748.75	386.755	1152.497	460.132	372.049	643.61	204.514
231.648	192	337.71	1392.278	733.034	384.708	1165.933	494.949	348.017	624.795	208.975
232.664	307	451.724	1378.535	783.288	481.418	1203.801	510.175	390.578	639.601	214.906
233.68	258	361.855	1375.096	776.829	416.828	1159.469	478.413	372.064	634.944	225.843
234.696	249	400.769	1404.933	763.001	403.51	1178.51	479.36	381.746	593.62	161.416
235.712	289	302.893	1332.536	717.169	386.298	1152.572	479.094	399.06	569.345	137.641
236.728	253	375.677	1349.181	755.144	435.538	1139.297	448.368	379.018	575.169	167.552
237.744	185	365.055	1384.772	723.418	343.546	1186.803	566.871	366.28	588.401	200.934
238.76	224	365.429	1370.764	721.626	397.469	1124.665	458.94	308.903	533.76	208.714
239.776	207	358.405	1321.758	670.97	390.495	1173.754	435.595	295.133	592.753	164.307
240.792	277	327.125	1311.343	697.244	438.352	1103.098	469.928	364.767	648.957	159.563
241.808	290	340.424	1305.546	801.032	407.913	1134.689	457.889	386.594	623.403	212.325
242.824	259	368.119	1289.466	764.745	416.736	1142.747	470.615	379.66	583.819	207.51
243.84	249	273.48	1280.774	699.089	405.058	1081.443	399.003	314.163	582.77	208.129
244.856	208	244.055	1358.884	669.017	406.368	1073.262	444.913	318.46	518.975	189.426
245.872	240	315.905	1296.707	650.191	360.13	1111.553	476.439	330.849	615.058	172.34
246.888	227	272.957	1266.229	705.866	430.296	1068.928	430.673	388.269	551.702	148.325
247.904	237	282.048	1255.828	715.651	398.386	1004.973	436.953	365.589	534.156	128.26
248.92	209	317.761	1155.751	627.767	363.49	999.332	429.837	272.105	536.666	148.743
249.936	181	363.599	1215.731	645.808	372.436	1019.468	449.261	307.159	499.775	131.183
250.952	223	387.843	1256.568	697.284	313.38	989.519	369.072	336.34	584.317	136.751
251.968	222	289.793	1189.919	622.513	337.074	988.412	431.091	294.958	558.881	153.209
252.984	203	302.146	1259.212	597.8	325.418	997.925	378.39	355.342	574.404	171.459
254	267	301.336	1179.693	630.811	375.539	972.235	341.007	272.433	522.225	121.728
255.016	217	305.495	1187.206	569.572	368.902	1002.47	429.269	287.584	559.603	204.671
256.032	174	359.066	1182.915	573.798	302.736	975.211	426.115	302.68	552.703	163.928
257.048	180	350.112	1114.99	615.631	322.572	957.529	373.522	341.913	558.538	124.362
258.064	155	252.186	1132.898	572.219	234.996	873.139	368.648	332.14	435.964	104.337
259.08	184	272.908	1136.093	597.019	333.879	984.837	348.083	296.702	486.837	189.099
260.096	175	340.785	1209.473	612.256	311.137	947.43	320.445	290.04	479.889	158.307
261.112	218	341.333	1116.985	618.139	279.887	945.425	358.288	316.688	522.845	124.519
262.128	197	298.708	1085.803	561.858	203.098	859.679	333.634	285.973	442.757	73.432
263.144	220	274.824	1100.236	567.366	296.505	904.182	442.028	168.637	499.218	195.671
264.16	200	269.197	1062.447	645.939	266.095	902.999	386.917	266.977	463.611	174.743
265.176	169	323.938	1016.608	555.234	302.701	961.452	311.333	294.442	494.727	84.238
266.192	146	245.836	1039.385	613.782	354.054	914.02	347.617	270.04	520.153	113.844
267.208	147	249.36	1070.7	472.927	241.713	947.393	339.49	246.635	388.431	88.242
268.224	121	232.885	1040.39	523.893	274.928	883.375	361.217	240.978	511.578	87.456
269.24	175	267.639	1064.477	529.383	311.718	888.929	346.088	305.701	428.085	95.825
270.256	120	299.007	1067.331	484.392	264.572	888.991	331.433	283.782	431.773	110.499
271.272	200	269.034	1041.066	538.676	312.089	857.075	289.086	249.091	422.625	147.117
272.288	136	251.701	1058.562	593.217	221.681	871.608	299.82	249.879	401.626	141.858
273.304	151	329.491	964.003	558.853	286.444	858.881	305.205	252.014	460.737	209.978
274.32	230	223.334	1012.046	503.623	280.968	910.036	318.032	306.559	467.251	119.517
275.336	161	250.195	1058.722	512.768	300.084	875.767	316.679	212.942	544.38	68.91
276.352	156	200.16	1054.53	464.354	278.411	794.726	267.156	212.865	390.551	112.326
277.368	140	206.237	1042.231	519.214	271.079	803.742	353.157	229.195	417.807	97.975
278.384	180	244.727	1021.98	531.48	278.773	818.175	336.51	214.044	425.023	71.853
279.4	173	259.758	962.893	523.535	306.546	810.167	269.044	185.972	410.142	122.932
280.416	142	225.489	1033.155	458.894	259.632	805.125	313.486	171.03	403.564	82.568
281.432	201	274.962	939.342	464.093	268.674	839.256	325.624	239.576	344.206	74.535
282.448	133	201.542	890.538	501.029	301.54	765.101	335.557	260.901	383.079	60.59
283.464	107	227.407	963.5	477.336	252.916	734.818	317.411	290.905	384.545	155.102
284.48	144	209.3	831.968	494.104	208.72	806.506	249.939	222.631	417.288	69.341
285.496	128	174.994	929.688	492.364	267.256	726.935	180.376	207.033	395.904	60.912
286.512	121	209.55	855.38	436.924	191.372	767.467	337.089	153.074	400.004	117.951
287.528	184	198.466	915.505	477.55	269.011	782.198	255.171	209.37	410.597	202.19
288.544	175	175.604	948.251	478.073	248.011	772.175	307.89	179.018	360.843	160.526
289.56	160	159.851	893.915	478.867	249.172	698.121	277.522	192.467	412.278	110.469
290.576	93	171.582	884.616	452.153	193.082	732.302	279.816	224.117	335.92	64.545
291.592	161	202.028	877.291	486.477	277.041	700.387	309.765	191.525	428.24	122.928
292.608	186	224.716	887.302	457.316	240.644	760.382	256.754	192.851	366.046	92.816
293.624	95	169.665	890.462	406.905	223.061	747.457	271.561	259.938	347.092	120.193
294.64	110	186.239	879	434.195	275.089	702.566	292.748	149.174	374.348	91.503
295.656	112	153.277	831.326	526.941	247.351	714.844	240.089	196.29	390.026	117.507
